F,full_text,in_reply_to_screen_name,id_str,username,clean_text,"Labeling          (1: Negatif,                2: Netral,                   3: Positif)",Column 8
16-09-2024,@FahmiAgustian Pak ET itu pintar melihat peluang dan potensi yg d miliki Indonesia. Nda ada salahnya pemain naturalisasi d ambil toh mereka jg memang punya garis keturunan Indonesia,FahmiAgustian,1835554046779986113,dwijulika5791,Pak ET itu pintar melihat peluang dan potensi yg d miliki Indonesia Nda ada salahnya pemain naturalisasi d ambil toh mereka jg memang punya garis keturunan Indonesia,3,
16-09-2024,@alumni_monas @panditfootball Yaudah sekalian kaga usah ada timnas kan dna koruptor dan ga cocok main bola. Katanya pemain naturaliasasi ada keturunan indonesia kan berarti mereka punya potensi melakulan hal yang sama,alumni_monas,1835550825516879925,alungzii,Yaudah sekalian kaga usah ada timnas kan dna koruptor dan ga cocok main bola Katanya pemain naturaliasasi ada keturunan indonesia kan berarti mereka punya potensi melakulan hal yang sama,1,
16-09-2024,@Boixos_Nois99 @Kananmasuksurga @FahmiAgustian We tolol yang di naturalisasi pemain keturunan yang punya darah Indonesia nya.. Masalah lu dimana knttol? Sok bgt anj buzer taik... Lu lihat timnas Australia mereka asli aboringin tapi gada tuh orang aboringin main di Australia malahan orang-orang dari luar semua ... Tololl,Boixos_Nois99,1835549029037695008,Willyamprba_004,We tolol yang di naturalisasi pemain keturunan yang punya darah Indonesia nya Masalah lu dimana knttol Sok bgt anj buzer taik Lu lihat timnas Australia mereka asli aboringin tapi gada tuh orang aboringin main di Australia malahan orangorang dari luar semua  Tololl,1,
16-09-2024,@FahmiAgustian PSSI lanjutkan program naturalisasi/keturunan dari pemain pemain terbaik dari seluruh dunia yg berdarah Indonesia untuk membela Timnas Indonesia kami suporter Timnas Indonesia mendukungmu.Doa kami semoga PSSI sukses dalam program naturalisasi ini.Amin.,FahmiAgustian,1835544403773186227,MahardikaWawan1,PSSI lanjutkan program naturalisasiketurunan dari pemain pemain terbaik dari seluruh dunia yg berdarah Indonesia untuk membela Timnas Indonesia kami suporter Timnas Indonesia mendukungmuDoa kami semoga PSSI sukses dalam program naturalisasi iniAmin,3,
16-09-2024,Ada benarnya juga tapi di bagian mending berupaya daripada kalah saya tidak setuju bung rocky KAMI CAPE LIAT TIMNAS KALAH MULUU naturalisasi ini diharapkan menjadi acuan semangat anak muda Indonesia agar bisa bersaing dengan pemain keturunan,,1835524042071376218,afyworkspace,Ada benarnya juga tapi di bagian mending berupaya daripada kalah saya tidak setuju bung rocky KAMI CAPE LIAT TIMNAS KALAH MULUU naturalisasi ini diharapkan menjadi acuan semangat anak muda Indonesia agar bisa bersaing dengan pemain keturunan,3,
16-09-2024,@FahmiAgustian Yg naturalisasi itu zaman pas eloco Greg Beto yg sekarang pemain keturunan yg ada darah dan silsilah Indonesia.,FahmiAgustian,1835521438104826258,Ngatmo12,Yg naturalisasi itu zaman pas eloco Greg Beto yg sekarang pemain keturunan yg ada darah dan silsilah Indonesia,2,
16-09-2024,@hanipaol @_BangFu Orang kayak lo gak layak belain pemain keturunan! Dasar rasis fasis goblok! Kakeknya Anies pahlawan nasional Bapaknya Shayne orang Indonesia keduanya sama!,hanipaol,1835521101478363397,ridiyoga1,Orang kayak lo gak layak belain pemain keturunan Dasar rasis fasis goblok Kakeknya Anies pahlawan nasional Bapaknya Shayne orang Indonesia keduanya sama,1,
16-09-2024,@ErollG @Riiz_96 @KamisamaBuzz @unmagnetism Pekok dia kan blijvers. mirip sama komunitas tionghoa arab dll di Indonesia yang mereka beranak pinak disini. Karena ketegangan politik aja mereka diusir. Kalo pemain badminton isinya cina semua atau pasar kain isinya arab dan india semua kenapa pemain bola ga bole keturunan?,ErollG,1835517267100217532,HarsMarli,Pekok dia kan blijvers mirip sama komunitas tionghoa arab dll di Indonesia yang mereka beranak pinak disini Karena ketegangan politik aja mereka diusir Kalo pemain badminton isinya cina semua atau pasar kain isinya arab dan india semua kenapa pemain bola ga bole keturunan,3,
16-09-2024,@hanipaol @_BangFu Gw akan membela Pak Anies sebagai orang Indonesia! Gw ngga akan membiarkan rasisme terjadi pada Etnis Tionghoa Arab maupun Indo (dalam hal ini pemain-pemain keturunan)! Anda kalo masih rasis gausah sok2 an bela pemain keturunan!,hanipaol,1835517025977770291,ridiyoga1,Gw akan membela Pak Anies sebagai orang Indonesia Gw ngga akan membiarkan rasisme terjadi pada Etnis Tionghoa Arab maupun Indo dalam hal ini pemainpemain keturunan Anda kalo masih rasis gausah sok an bela pemain keturunan,3,
16-09-2024,@Majinterra2008 @KamisamaBuzz @unmagnetism Skrg malah bkn Naturalisasi tp pemain keturunan darah Indonesia diminta bela timnas dan mereka mau jd dstu sbnrnya kita hrs hargain mereka krn udh mau bela timnas yg levelnya jauh dibwah std mereka ya gmn pemain lokal liga 1 disiplin nya rendah yg skrg dipke yg bnr2 msk std STY,Majinterra2008,1835515023621554503,Rohmatinternis1,Skrg malah bkn Naturalisasi tp pemain keturunan darah Indonesia diminta bela timnas dan mereka mau jd dstu sbnrnya kita hrs hargain mereka krn udh mau bela timnas yg levelnya jauh dibwah std mereka ya gmn pemain lokal liga  disiplin nya rendah yg skrg dipke yg bnr msk std STY,3,
16-09-2024,Suporter Timnas Indonesia menamai anaknya yg baru lahir dgn bbrpa pemain Timnas Garuda. Tampak nama bayi yg melakukan sepasaran itu melibatkan bbrpa pemain naturalisasi atau keturunan Timnas Indonesia. Bisa dipastikan ayah dari anak tsb adlh fanatik suporter Timnas Indonesia. https://t.co/Cp9aw9YAPX,PafaRoTTe,1835510751525842980,PafaRoTTe,Suporter Timnas Indonesia menamai anaknya yg baru lahir dgn bbrpa pemain Timnas Garuda Tampak nama bayi yg melakukan sepasaran itu melibatkan bbrpa pemain naturalisasi atau keturunan Timnas Indonesia Bisa dipastikan ayah dari anak tsb adlh fanatik suporter Timnas Indonesia,2,
16-09-2024,@TyanBestyana @duniabulat5 @pureblood_4ever Lahir dan besar di spanyol tapi dia bela timnas maroko karna dia punya keturunan darah orang maroko sama halnya seperti pemain timnas indonesia yg memiliki keturunan darah indonesia https://t.co/4xhhHwxqI5,TyanBestyana,1835509029432668458,lexxtro41,Lahir dan besar di spanyol tapi dia bela timnas maroko karna dia punya keturunan darah orang maroko sama halnya seperti pemain timnas indonesia yg memiliki keturunan darah indonesia,2,
16-09-2024,@FahmiAgustian Pemain naturalisasi punya turunan indonesia case closed. Dia punya hak untuk bela Indonesia bukan orang yang ga punya darah keturunan. Susah banget pahamnya heran,FahmiAgustian,1835490803839545820,arfakila_,Pemain naturalisasi punya turunan indonesia case closed Dia punya hak untuk bela Indonesia bukan orang yang ga punya darah keturunan Susah banget pahamnya heran,3,
16-09-2024,@AdiX404 @xbajaodnoa @donicaturp54300 @SeptiyanWisnu @Kananmasuksurga @FahmiAgustian Emang gimana sih persyaratan buat pemain keturunan yang jelas2 punya darah Indonesia ini biar bisa dianggap jadi WNI yang sah walaupun udah punya paspor dan KTP Indo? Kulitnya harus digelapin dulu kah sampe jadi sawo matang? Atau namanya harus diganti jadi nama2 lokal dulu kah?,AdiX404,1835482910205604137,muammarfadhilah,Emang gimana sih persyaratan buat pemain keturunan yang jelas punya darah Indonesia ini biar bisa dianggap jadi WNI yang sah walaupun udah punya paspor dan KTP Indo Kulitnya harus digelapin dulu kah sampe jadi sawo matang Atau namanya harus diganti jadi nama lokal dulu kah,2,
16-09-2024,@FahmiAgustian Selagi mereka pemain keturunan dan mau membela Indonesia why not. Daripada yang ngaku Indonesia tapi sebenarnya cuma mau ngambil hasilnya aja. Lagi pula pemakaian pemain diaspora gak di jadiin solusi permanen saat ini PSSI sedang membenahi liga Indonesia supaya nanti ada bibit,FahmiAgustian,1835479261446349266,mamintakikooo,Selagi mereka pemain keturunan dan mau membela Indonesia why not Daripada yang ngaku Indonesia tapi sebenarnya cuma mau ngambil hasilnya aja Lagi pula pemakaian pemain diaspora gak di jadiin solusi permanen saat ini PSSI sedang membenahi liga Indonesia supaya nanti ada bibit,3,
16-09-2024,@FahmiAgustian Logika itu memang benar. Jdi secara gk lngsung sepakat kalo sepakbola Indonesia tanpa pemain keturunan itu BUSUK. jdi kalo skrng jdi BAIK brrti itu gk asli/tipuan krna aslinya MEMANG BUSUK. gitu aja.,FahmiAgustian,1835478211532337249,Luqmanul2188,Logika itu memang benar Jdi secara gk lngsung sepakat kalo sepakbola Indonesia tanpa pemain keturunan itu BUSUK jdi kalo skrng jdi BAIK brrti itu gk aslitipuan krna aslinya MEMANG BUSUK gitu aja,3,
17-09-2024,Komentar Eliano Reijnders Lihat Proses Naturalisasi Timnas Indonesia Secepat Kilat https://t.co/mfEWfx80ZE,,1836187895864136126,officialinews_,Komentar Eliano Reijnders Lihat Proses Naturalisasi Timnas Indonesia Secepat Kilat,2,
17-09-2024,Arab Saudi Bilang Laga Lawan Timnas Indonesia Jauh Lebih Penting Bikin Bahrain dan China Kesal Bukan Main Anggota DPR Ini Tak Terlalu Bangga soal Banyaknya Pemain Naturalisasi: Berikut adalah dua berita terpopuler di https://t.co/f7om6dzAK7. Ada Arab https://t.co/4NnJ4kE6Xp https://t.co/9IwaaexhJJ,,1836178844090535992,tvOneNews,Arab Saudi Bilang Laga Lawan Timnas Indonesia Jauh Lebih Penting Bikin Bahrain dan China Kesal Bukan Main Anggota DPR Ini Tak Terlalu Bangga soal Banyaknya Pemain Naturalisasi Berikut adalah dua berita terpopuler di  Ada Arab,2,
17-09-2024,Sekjen PSSI Sebut Pemain Timnas Pantau Kegaduhan Soal Naturalisasi https://t.co/WyXEEmULJw,,1836178517790462075,CNNIndonesia,Sekjen PSSI Sebut Pemain Timnas Pantau Kegaduhan Soal Naturalisasi,2,
17-09-2024,@tham878 @santymarlim21 Begini Aja Ya Daripada Ente berdua Tuh Nyinyirin Timnas Indonesia Karna Naturalisasi Itukan Negara Kita Sendiri Bos ya Bukankah Lebih Baik Ente Nyinyirin Timnas Prancis Yg Semuanya Naturalisasi Kalau Itu Mimin Mendukung Deh He He He https://t.co/aYisBox77G,tham878,1836160707454464112,Vioretta_Linda,Begini Aja Ya Daripada Ente berdua Tuh Nyinyirin Timnas Indonesia Karna Naturalisasi Itukan Negara Kita Sendiri Bos ya Bukankah Lebih Baik Ente Nyinyirin Timnas Prancis Yg Semuanya Naturalisasi Kalau Itu Mimin Mendukung Deh He He He,2,
17-09-2024,@B_dzoel @prabowo Gmn pendapatnya tentang pemain naturalisasi di timnas indonesia ? Eh sorry gk suka sepakbola ya ?,B_dzoel,1836115722667463017,coxhaez,Gmn pendapatnya tentang pemain naturalisasi di timnas indonesia  Eh sorry gk suka sepakbola ya,1,
17-09-2024,Reaksi Calon Pemain Timnas Indonesia Eliano Reijnders soal Proses Naturalisasi yang Kini Dikebut https://t.co/YLsPb7cYxG,,1836103594086666523,okezonenews,Reaksi Calon Pemain Timnas Indonesia Eliano Reijnders soal Proses Naturalisasi yang Kini Dikebut,2,
17-09-2024,Rocky Gerung Tanggapi Peter Gontha: Munculnya Naturalisasi di Timnas Menandakan Ketidakberesan. Semestinya timnas menghidupkan kembali kebanggaan tetapi didasarkan dari pemain-pemain asli bangsa Indonesia bukan dengan banyaknya pemain naturalisasi. https://t.co/ChkQ8mf0Q9,,1836103115940204545,Simanjunta9Nico,Rocky Gerung Tanggapi Peter Gontha Munculnya Naturalisasi di Timnas Menandakan Ketidakberesan Semestinya timnas menghidupkan kembali kebanggaan tetapi didasarkan dari pemainpemain asli bangsa Indonesia bukan dengan banyaknya pemain naturalisasi,2,
17-09-2024,Mauro Zijlstra Kasih Kabar Buruk soal Naturalisasi ke Timnas Indonesia Ada Rintangan... https://t.co/ET3KU7I9kF,,1836090627827863984,Saepul37884466,Mauro Zijlstra Kasih Kabar Buruk soal Naturalisasi ke Timnas Indonesia Ada Rintangan,2,
17-09-2024,Saat Shayne Pattynama Berani Skakmat Jurnalis Malaysia yang Berani-beraninya Singgung soal Pemain Naturalisasi di Timnas Indonesia: Seorang jurnalis asal Malaysia mendapat jawaban menohok dari Shayne Pattynama setelah berani-berani bertanya soal isu https://t.co/oNnK3s2BDc https://t.co/Kli0wSQiAT,,1836088383044751799,tvOneNews,Saat Shayne Pattynama Berani Skakmat Jurnalis Malaysia yang Beraniberaninya Singgung soal Pemain Naturalisasi di Timnas Indonesia Seorang jurnalis asal Malaysia mendapat jawaban menohok dari Shayne Pattynama setelah beraniberani bertanya soal isu,2,
17-09-2024,@tvOneNews Makin rame aja nih persaingan di Timnas Indonesia dengan adanya pemain naturalisasi. Semoga bisa bikin timnas makin kompetitif!,tvOneNews,1836073686778159150,qguuu80kk,Makin rame aja nih persaingan di Timnas Indonesia dengan adanya pemain naturalisasi Semoga bisa bikin timnas makin kompetitif,3,
17-09-2024,@georgetambuan @FT_IDN Elkan Irfan Welber sampai umur 17 atau paling maksimal 21 bisa pilih jadi WNI atau WNA. Yg jelas gini ya mas. Pemain diaspora yg sekarang ini di timnas mereka sebelumnya adalah WNA. Tapi punya darah Indonesia. Makanya mereka pakai jalur naturalisasi utk dapat WNI.,georgetambuan,1836072940242395555,bildon_,Elkan Irfan Welber sampai umur  atau paling maksimal  bisa pilih jadi WNI atau WNA Yg jelas gini ya mas Pemain diaspora yg sekarang ini di timnas mereka sebelumnya adalah WNA Tapi punya darah Indonesia Makanya mereka pakai jalur naturalisasi utk dapat WNI,2,
17-09-2024,Anggota Komisi X DPR dari Fraksi Gerindra Nuroji mengaku tak terlalu bangga Timnas Indonesia akhir-akhir ini. Nuroji menyoroti banyaknya pemain naturalisasi di Timnas Indonesia. Hal itu disampaikan Nuroji dalam rapat Komisi X yang membahas permohonan PSSI untuk naturalisasi https://t.co/8Y3pUaTY0N,,1836066528988680499,inilahdotcom,Anggota Komisi X DPR dari Fraksi Gerindra Nuroji mengaku tak terlalu bangga Timnas Indonesia akhirakhir ini Nuroji menyoroti banyaknya pemain naturalisasi di Timnas Indonesia Hal itu disampaikan Nuroji dalam rapat Komisi X yang membahas permohonan PSSI untuk naturalisasi,2,
17-09-2024,@KompasTV Ngak ada cara Instan.. pemain yg ikut membela Timnas Indonesia melalui proses dan seleksi. Naturalisasi pun tidak semua pemain bisa masuk Timnas Indonesia perlu kualifikasi dan standar lebih tinggi.,KompasTV,1836059289288606154,BambangSetyadix,Ngak ada cara Instan pemain yg ikut membela Timnas Indonesia melalui proses dan seleksi Naturalisasi pun tidak semua pemain bisa masuk Timnas Indonesia perlu kualifikasi dan standar lebih tinggi,3,
17-09-2024,Dua pemain keturunan Mees Hilgers dan Eliano Reijnders semakin dekat untuk memperkuat Timnas Indonesia. DPR RI sudah menyetujui proses naturalisasi mereka. https://t.co/RpmXWYDGH0,,1836058158873149715,skorindonesia,Dua pemain keturunan Mees Hilgers dan Eliano Reijnders semakin dekat untuk memperkuat Timnas Indonesia DPR RI sudah menyetujui proses naturalisasi mereka,2,
17-09-2024,Timnas Indonesia bisa naturalisasi Presiden gak ya?,,1836052151002333406,ReyhanIsmail_,Timnas Indonesia bisa naturalisasi Presiden gak ya,1,
17-09-2024,Timnas Indonesia kini begitu berwarna lantaran dihuni pemain dengan asal-usul berbeda. Ada seorang biljvers pemain naturalisasi dan penggawa kelahiran Tanah Air. Spirit Bhinneka Tunggal Ika seperti nyata tercermin dari performa timnas Indonesia. Sebab tim besutan Shin https://t.co/2QcfgKeNgu,,1836047548316045456,sportskompascom,Timnas Indonesia kini begitu berwarna lantaran dihuni pemain dengan asalusul berbeda Ada seorang biljvers pemain naturalisasi dan penggawa kelahiran Tanah Air Spirit Bhinneka Tunggal Ika seperti nyata tercermin dari performa timnas Indonesia Sebab tim besutan Shin,2,
17-09-2024,Anggota Komisi X DPR RI Pakai Istilah Akamsi saat Sentil Program Naturalisasi Timnas Indonesia Langsung Diserbu Netizen https://t.co/LuLvRcaawo,,1836046740463723007,bolacomID,Anggota Komisi X DPR RI Pakai Istilah Akamsi saat Sentil Program Naturalisasi Timnas Indonesia Langsung Diserbu Netizen,2,
17-09-2024,Setelah mendapatkan persetujuan dari Komisi III DPR RI kini giliran Komisi X DPR RI memberikan lampu hijau untuk proses naturalisasi dua calon pemain Timnas Indonesia Mees Hilgers dan Eliano Reijnders. https://t.co/xtOEm7BOmU https://t.co/xogLiP8o0N,,1836045447028515228,monitordaycom,Setelah mendapatkan persetujuan dari Komisi III DPR RI kini giliran Komisi X DPR RI memberikan lampu hijau untuk proses naturalisasi dua calon pemain Timnas Indonesia Mees Hilgers dan Eliano Reijnders,2,
17-09-2024,Bukan Ole Romeny dan Mauro Zijlstra Shin Tae-yong akan Panggil Penyerang Naturalisasi Ini untuk Laga Timnas Indonesia Lawan Bahrain dan China?: Shin Tae-yong bisa menarik pemain keturunan ini ke Timnas Indonesia setelah Ole Romeny dan Mauro Zijlstra https://t.co/VljmWV5RdZ https://t.co/u8jWMnkS2S,,1836043067629187252,tvOneNews,Bukan Ole Romeny dan Mauro Zijlstra Shin Taeyong akan Panggil Penyerang Naturalisasi Ini untuk Laga Timnas Indonesia Lawan Bahrain dan China Shin Taeyong bisa menarik pemain keturunan ini ke Timnas Indonesia setelah Ole Romeny dan Mauro Zijlstra,2,
17-09-2024,Menteri Pemuda dan Olahraga (Menpora) Dito Mahendra menyatakan wacana Timnas Indonesia yang akan diisi oleh 60 persen pemain hasil naturalisasi menja... https://t.co/rd1lQdwnHq,,1836042714732982423,inilahdotcom,Menteri Pemuda dan Olahraga Menpora Dito Mahendra menyatakan wacana Timnas Indonesia yang akan diisi oleh  persen pemain hasil naturalisasi menja,2,
17-09-2024,Suporter Jepang Sebut Timnas Indonesia Sebagai Tim yang Berbahaya https://t.co/JyxT5A9XSD #TimnasIndonesia #Timnasday #LaCasaDeLosFamososMx #FIFACWC #OlympiacosFC #Ukraine #naturalisasi,,1836041881467404704,BantenViva,Suporter Jepang Sebut Timnas Indonesia Sebagai Tim yang Berbahaya  TimnasIndonesia Timnasday LaCasaDeLosFamososMx FIFACWC OlympiacosFC Ukraine naturalisasi,2,
